cell_id,lat,lng,deforestation_2020,deforestation_2021,deforestation_2022,deforestation_2023,total_deforestation,geometry
244,-18.1061111172152,47.05362339815296,0.12314453546391968,0.13731031626314785,0.19391346605801255,0.13163220017125507,0.5724835948602297,POINT(47.05362339815296 -18.1061111172152)
245,-17.258097836747567,46.00866085938109,0.09532224675595573,0.0859286899284334,0.13787706992357043,0.09038201020071936,0.39757453069188786,POINT(46.00866085938109 -17.258097836747567)
246,-19.010360365719126,45.88465543539927,0.12057265411616327,0.11190543686291045,0.08447114514812741,0.1556752830598746,0.5406955540603152,POINT(45.88465543539927 -19.010360365719126)
247,-19.56138850334343,48.84997504141001,0.07057055548334855,0.06060362773013767,0.08466389610487386,0.04222404481342959,0.24637475248530621,POINT(48.84997504141001 -19.56138850334343)
248,-19.83804921941273,50.06569658619655,0.14616810325798926,0.15300040982254973,0.1679080197235841,0.1659598914527609,0.526428974055142,POINT(50.06569658619655 -19.83804921941273)
249,-18.592688555544044,50.12087688771638,0.08326419526627354,0.07027570718175226,0.13055449696803081,0.10906417982046705,0.3906833801135926,POINT(50.12087688771638 -18.592688555544044)
250,-20.299307837166545,50.3877569889078,0.12061709452280588,0.0936134928012555,0.08507871578006851,0.1440642275753557,0.48606088294665867,POINT(50.3877569889078 -20.299307837166545)
251,-19.427277541371655,43.9832765813071,0.061828429565987636,0.06988857161511061,0.04575386889056572,0.0760007281490402,0.28097130114369906,POINT(43.9832765813071 -19.427277541371655)
252,-18.286608976285947,47.136788735810576,0.053331633411520835,0.04223629226297285,0.045951743544126844,0.02438336251231339,0.19063630648365468,POINT(47.136788735810576 -18.286608976285947)
253,-17.612511155101878,44.082499037862014,0.019276382110517954,0.019900114304357744,0.021754300547988614,0.015946114388619596,0.08057025716495297,POINT(44.082499037862014 -17.612511155101878)
254,-19.772943440742136,48.820670340581415,0.12275355204523081,0.12531384491109623,0.06777927802568899,0.10520590893173769,0.4291898562308638,POINT(48.820670340581415 -19.772943440742136)
255,-18.487341260514732,48.96876948592553,0.022142638341468054,0.03189971032838912,0.017628732597269246,0.024662773237116846,0.09876089991417793,POINT(48.96876948592553 -18.487341260514732)
256,-19.39857300513637,49.43915843737611,0.10436033610897476,0.09999695766778299,0.058679717862542835,0.07978806464607086,0.3861672112181467,POINT(49.43915843737611 -19.39857300513637)
257,-17.381090833061926,43.889009298655864,0.06888258259722806,0.07508748879974123,0.05167864214864698,0.04772094041403574,0.3299185202954384,POINT(43.889009298655864 -17.381090833061926)
258,-17.577718536881786,44.06843941879019,0.05593623637705786,0.06822642067842344,0.07550772072416612,0.08527850569433434,0.26227703467289376,POINT(44.06843941879019 -17.577718536881786)
259,-17.877889726427735,48.6293922923686,0.032963971750225654,0.02900019039577672,0.042170809540698906,0.04587145485131932,0.15208413677709365,POINT(48.6293922923686 -17.877889726427735)
260,-17.9911062221316,47.210895546780776,0.016938491998900664,0.010545161984165706,0.01489852286508829,0.017437143688357134,0.05768824110235954,POINT(47.210895546780776 -17.9911062221316)
261,-19.384116025984323,44.321881734411406,0.1432339590833343,0.15582089672902485,0.11498987925151177,0.17347234194534566,0.5277427092978079,POINT(44.321881734411406 -19.384116025984323)
262,-18.43333282093552,46.07591133410912,0.024566662960119046,0.021821912646766552,0.026601530008613924,0.020204459475473138,0.08486431397541808,POINT(46.07591133410912 -18.43333282093552)
263,-16.977766641552737,44.09591122492864,0.10115804913690782,0.11401026591205428,0.06659751265050104,0.05609173521975597,0.400403509310054,POINT(44.09591122492864 -16.977766641552737)
264,-18.743345284462137,47.76073388347719,0.03852148528939381,0.05454214358014152,0.03457725389995704,0.06581540343284803,0.17837781104568198,POINT(47.76073388347719 -18.743345284462137)
265,-17.278404364223395,50.3260462598689,0.04989666686761105,0.06710185135765838,0.06442348700097303,0.05706226823771244,0.22866164339181982,POINT(50.3260462598689 -17.278404364223395)
266,-17.98029670449243,50.24909504941837,0.09544495820973257,0.07345389309531584,0.12259389425979215,0.12941442306144035,0.35100358852507346,POINT(50.24909504941837 -17.98029670449243)
267,-20.156743828342954,47.47940688133451,0.0889016312305009,0.11197235820165036,0.0664636226707005,0.05362009840127749,0.4041823843542846,POINT(47.47940688133451 -20.156743828342954)
268,-19.070377314790456,48.76065388499779,0.045386736448127574,0.05625663135206321,0.05444916614241259,0.05725845404563442,0.18430241756627966,POINT(48.76065388499779 -19.070377314790456)
269,-17.064625948372893,46.47581497123306,0.06528180330331262,0.06418603907345084,0.09670932689123392,0.03757489242894596,0.2782762672909222,POINT(46.47581497123306 -17.064625948372893)
270,-16.82753520415066,49.58028469156748,0.1355190982947761,0.12654542331741284,0.15506068520861502,0.12963291619878878,0.5255376378285711,POINT(49.58028469156748 -16.82753520415066)
271,-17.08353246953051,49.82827089649703,0.15348107068340147,0.12606643492463893,0.10866241145456973,0.14449528584267488,0.5291170133257299,POINT(49.82827089649703 -17.08353246953051)
272,-18.401798257020282,46.06112163096105,0.12179056920023619,0.14789264498835641,0.1522267910730891,0.16983772739575695,0.5509234735453469,POINT(46.06112163096105 -18.401798257020282)
273,-19.426111033416397,49.29192758878409,0.030872928872314846,0.035394169840212916,0.021136885378990795,0.020960594761020357,0.11367790367126548,POINT(49.29192758878409 -19.426111033416397)
274,-19.43290331323542,46.05444954872755,0.12736496528731142,0.1770384507785056,0.145093395752885,0.1090922347147311,0.5839812526633181,POINT(46.05444954872755 -19.43290331323542)
275,-17.087477534348956,45.639867954927695,0.1290191823449952,0.13307767589732714,0.11705072980721648,0.14416566695192312,0.5276199447126063,POINT(45.639867954927695 -17.087477534348956)
276,-17.816895007561005,46.48684352711846,0.03146026524883824,0.04215766624205611,0.02652870235735375,0.038048934897975346,0.13157336864761274,POINT(46.48684352711846 -17.816895007561005)
277,-18.957141935469227,43.9959561630384,0.06160062311932589,0.04322880864561317,0.07639666456428461,0.05296069892455069,0.2221064359658291,POINT(43.9959561630384 -18.957141935469227)
278,-18.77342890904208,46.22050359603639,0.03570317959477963,0.034517493139300394,0.04372803322546284,0.03603053003098228,0.1721882594740198,POINT(46.22050359603639 -18.77342890904208)
279,-19.31732440353347,47.51380680222435,0.1225591951255582,0.10703988585808176,0.13785597856517115,0.1521066307651983,0.5041746848942612,POINT(47.51380680222435 -19.31732440353347)
280,-20.714522173646664,48.17739897613369,0.028947138836680753,0.0241046914060104,0.03969985611301579,0.038854623296697456,0.1335434684245319,POINT(48.17739897613369 -20.714522173646664)
281,-16.922618730122178,44.058401822024905,0.08697282401053229,0.09046910488303636,0.08166848099309026,0.10460204426379838,0.3057932904198957,POINT(44.058401822024905 -16.922618730122178)
282,-20.425501327685424,50.844094014767585,0.03279200351519519,0.03345508551380007,0.02506344917568042,0.0400277009555589,0.1552710776205902,POINT(50.844094014767585 -20.425501327685424)
283,-18.385359930719826,43.405711819107424,0.11512077721183893,0.10912699993495127,0.135728074980382,0.2023553206591433,0.5644991876851784,POINT(43.405711819107424 -18.385359930719826)
284,-19.927277627617656,50.05353431552571,0.05441888435186838,0.03933679054999393,0.03899661459073098,0.08066730771979722,0.21704741878698028,POINT(50.05353431552571 -19.927277627617656)
285,-20.004149117345335,43.16149734278476,0.11638004333032559,0.1844558563296838,0.1612675093432394,0.19850767591854576,0.5804664700041855,POINT(43.16149734278476 -20.004149117345335)
286,-18.507535466949534,43.394769115426826,0.07412312350699429,0.07317061929364327,0.08349703462844936,0.047119001241709486,0.2946543191549611,POINT(43.394769115426826 -18.507535466949534)
287,-18.95374466100789,47.064222154620644,0.013105628715715929,0.015939728606510786,0.010810239696180092,0.016658401883218314,0.05678521032869965,POINT(47.064222154620644 -18.95374466100789)
288,-19.163847756498697,47.34622265046575,0.12210597640857808,0.16088564455098384,0.1392272661420669,0.19945829400704904,0.5831507458200714,POINT(47.34622265046575 -19.163847756498697)
289,-20.039187478018917,49.76338496810814,0.03748239855676085,0.04186101465961148,0.04717937559932156,0.0411781797534728,0.1392038820905361,POINT(49.76338496810814 -20.039187478018917)
290,-19.273662734880986,45.035057385148434,0.08335693365680531,0.09722435775043023,0.08410114795593822,0.04222117917027415,0.31841786784471926,POINT(45.035057385148434 -19.273662734880986)
291,-19.131963315607614,43.07219084528276,0.15097154654674758,0.15519518980886354,0.10841273184089528,0.16262966304803816,0.5613312694839075,POINT(43.07219084528276 -19.131963315607614)
292,-17.90301108461041,48.140491535281214,0.0690816047503425,0.0497648587804026,0.0733667797016772,0.09767333468795579,0.26056406716632874,POINT(48.140491535281214 -17.90301108461041)
293,-19.8790113522682,44.717698372704575,0.01994669243488732,0.01581412801553513,0.02171768837577457,0.021479553471410995,0.06699874176191137,POINT(44.717698372704575 -19.8790113522682)
294,-20.68805784898254,43.70196865587659,0.097907529802774,0.10968182608266781,0.08252775151489836,0.07392210675305222,0.3575291061525339,POINT(43.70196865587659 -20.68805784898254)
295,-20.052721351782665,48.091068862815,0.1162033489649711,0.1197451697606774,0.12811324644593192,0.09679832571391671,0.4138522959156074,POINT(48.091068862815 -20.052721351782665)
296,-20.369134428962617,44.814477527995635,0.10558368883334988,0.1278200402032363,0.0752716219572931,0.1026582891201751,0.49798716105801205,POINT(44.814477527995635 -20.369134428962617)
297,-17.344114127574855,49.51085891653594,0.05875857761994418,0.06849443997890457,0.055839092735323836,0.0581592971758796,0.2452184595279828,POINT(49.51085891653594 -17.344114127574855)
298,-18.094559453717416,44.50897436332657,0.04106312108107516,0.03617781414018104,0.028486647738244324,0.04773096912491279,0.17302471328962338,POINT(44.50897436332657 -18.094559453717416)
299,-17.18155672591552,42.973115388085894,0.10849907197815467,0.1012816812994062,0.09359126585085109,0.14117291556396408,0.41419916719080907,POINT(42.973115388085894 -17.18155672591552)
300,-19.93535497941589,43.08135763099056,0.08198302417469341,0.059141934998832316,0.07217203210471222,0.07276704801744027,0.3306857996762821,POINT(43.08135763099056 -19.93535497941589)
301,-18.434733756121233,46.240496404739986,0.0679464545682703,0.0671625273409172,0.07151835109616543,0.0832738289983655,0.26334075730226425,POINT(46.240496404739986 -18.434733756121233)
302,-17.497125753046237,45.60363881358301,0.13462102893955238,0.15765922414650574,0.07609681963949727,0.08614984101110211,0.4952720136810123,POINT(45.60363881358301 -17.497125753046237)
303,-19.248130367330933,47.591459540118464,0.011711159991791264,0.01369984723409178,0.008789379601634848,0.015781293187212886,0.04423520998775959,POINT(47.591459540118464 -19.248130367330933)
304,-18.270304368603462,46.144393217529924,0.02164138898042728,0.01679601643684373,0.01255841270090047,0.018176946123950606,0.07374973856215407,POINT(46.144393217529924 -18.270304368603462)
305,-19.022393883458733,45.22482607633535,0.041994793608676924,0.04063585187522057,0.057087641060832826,0.04774812999733515,0.18379487792348442,POINT(45.22482607633535 -19.022393883458733)
306,-17.712476823360955,43.99000540613162,0.05594788736349933,0.06053228892850874,0.043836273180115404,0.04895077265591833,0.214332311527362,POINT(43.99000540613162 -17.712476823360955)
307,-18.817175207001945,50.02551781515273,0.023612296697294286,0.030005122993845088,0.02016679749666725,0.0277450762180876,0.10825621226869063,POINT(50.02551781515273 -18.817175207001945)
308,-19.066045982123065,43.04885446656094,0.09208440724123597,0.11367945808538751,0.08798685511451718,0.15984886524084374,0.43706590656456223,POINT(43.04885446656094 -19.066045982123065)
309,-18.60036314135653,47.93692575860918,0.08720619720075051,0.08003784316172126,0.04931623201011598,0.08804177181998596,0.31078556216315784,POINT(47.93692575860918 -18.60036314135653)
310,-20.209475703708705,49.5485418943944,0.1490166494060329,0.17062049826841016,0.18721007470835158,0.10425845169902782,0.5727858716357279,POINT(49.5485418943944 -20.209475703708705)
311,-18.664139270789256,44.24253428678643,0.04144804651932655,0.03756770828038887,0.05047654159251149,0.05556170630360465,0.15874511034860692,POINT(44.24253428678643 -18.664139270789256)
312,-20.69333729381013,50.183490452483994,0.05321872341926452,0.06949021821411938,0.04876354489571642,0.0786677679279848,0.23791597240952211,POINT(50.183490452483994 -20.69333729381013)
313,-18.460834097942985,45.06154176549765,0.07396940400458112,0.05250004597245821,0.07619243070913477,0.06597972915681531,0.27729342204330715,POINT(45.06154176549765 -18.460834097942985)
314,-18.161218446592542,49.507034429657615,0.07989148385365666,0.10521840736725084,0.11886338310835708,0.06602978656882025,0.36850073937826544,POINT(49.507034429657615 -18.161218446592542)
315,-20.722916685366076,43.96418504055046,0.018941287740810272,0.02539332085664468,0.02540484136459984,0.02449275899422497,0.09360015109129056,POINT(43.96418504055046 -20.722916685366076)
316,-17.27133968974994,47.64840481736247,0.04061919134246932,0.044880186441595034,0.04236273754482765,0.06319010955016233,0.16989037382494623,POINT(47.64840481736247 -17.27133968974994)
317,-18.106753301814976,44.2720702289876,0.031373170155487684,0.02743088118381779,0.027429962478768496,0.03543400095698634,0.11640626143177055,POINT(44.2720702289876 -18.106753301814976)
318,-19.091817900431707,45.93420822599598,0.12795523609749412,0.08309711576841086,0.07307151381907416,0.13093209235423933,0.427764244741647,POINT(45.93420822599598 -19.091817900431707)
319,-20.57903613289978,44.19936695004864,0.08275595016193014,0.0680169844948933,0.06081865144613724,0.12683535538680393,0.36389667352358906,POINT(44.19936695004864 -20.57903613289978)
320,-20.435705328299495,47.69431687573111,0.03425711506170193,0.030815924667954804,0.03258539116935108,0.020989774534887207,0.14744570184249603,POINT(47.69431687573111 -20.435705328299495)
321,-19.20971754383209,45.1786498941656,0.06837046477086817,0.09756636061054193,0.06505750006092474,0.0859760905171869,0.33067348290863136,POINT(45.1786498941656 -19.20971754383209)
322,-17.89071637926302,45.2460737249854,0.1412504867027377,0.1358452775100683,0.11449052097288775,0.1109650780319511,0.5328442890344166,POINT(45.2460737249854 -17.89071637926302)
323,-18.8626983912036,48.178469322901186,0.12423064313033341,0.11380054388813908,0.10852318841217927,0.12765312992423652,0.4149126949109864,POINT(48.178469322901186 -18.8626983912036)
324,-17.836611611159,44.588623028726055,0.061910397043750995,0.07793695619838796,0.10263345127134522,0.0507346900522854,0.30051514287888215,POINT(44.588623028726055 -17.836611611159)
325,-19.7178438228007,47.62972344560204,0.09384841528925239,0.10889223813284096,0.07220503141145207,0.10131019253825664,0.42640273885957275,POINT(47.62972344560204 -19.7178438228007)
326,-18.781435011195054,47.64384279133512,0.10879854601789711,0.12732715307147505,0.1432482094293982,0.1653569125212203,0.46345146418133776,POINT(47.64384279133512 -18.781435011195054)
327,-17.68325118501671,43.72188602507018,0.04112417062804476,0.033913529798597394,0.05973218315033195,0.0611468365885335,0.17139956583905397,POINT(43.72188602507018 -17.68325118501671)
328,-17.854144975185587,46.83303052964959,0.09730439711793032,0.08667032448111155,0.0940565527683249,0.05042551560525418,0.34237599295711335,POINT(46.83303052964959 -17.854144975185587)
329,-19.027590645585015,44.84031626591286,0.098502801153528,0.13838088049281116,0.14185092047598913,0.13989752323669724,0.4629514354782124,POINT(44.84031626591286 -19.027590645585015)
330,-17.569236484124083,48.42667176683542,0.013876305297689073,0.012921589765392972,0.013377102211771151,0.00885134141462194,0.06024981309386678,POINT(48.42667176683542 -17.569236484124083)
331,-18.40597733252365,45.75689117552022,0.14421228828579372,0.12470113753275774,0.12953926232961033,0.13372046164997475,0.5646963808973952,POINT(45.75689117552022 -18.40597733252365)
332,-17.097645698151027,43.963649047351694,0.09467327500506424,0.1177578516856115,0.09385465845822302,0.14038701089364447,0.3763328266819457,POINT(43.963649047351694 -17.097645698151027)
333,-18.982876908168176,44.35016343070896,0.11413537645394181,0.16257910441658557,0.08954728023876196,0.1702138358185881,0.5167979763372536,POINT(44.35016343070896 -18.982876908168176)
334,-17.275116656494365,48.72689909127649,0.07285564488755446,0.077263240991648,0.07877620562296403,0.08164249303238187,0.25314904434688484,POINT(48.72689909127649 -17.275116656494365)
335,-18.13176653315713,48.407312516142824,0.0438283880909888,0.049589927635137455,0.038902605386038874,0.0629202445533742,0.21062031789490282,POINT(48.407312516142824 -18.13176653315713)
336,-19.768227964563255,46.78449970914512,0.06957448190427672,0.06339818756253134,0.07353417493177641,0.03697357300442833,0.2338158468611599,POINT(46.78449970914512 -19.768227964563255)
337,-16.81622796801341,50.42157471749291,0.15278073423983693,0.1296675627096055,0.14179030698621461,0.1652879092068528,0.5227281100726686,POINT(50.42157471749291 -16.81622796801341)
338,-17.944599309937246,50.27108653932533,0.03451279648234508,0.03238110614543035,0.024723721347075334,0.02991033807216021,0.13790963126583103,POINT(50.27108653932533 -17.944599309937246)
339,-18.495119077789482,50.19300638070434,0.015837087088131065,0.015265910293658444,0.026785066393538195,0.020512134671184967,0.07817649325587639,POINT(50.19300638070434 -18.495119077789482)
340,-17.97721893101264,45.24789205898041,0.14129417155288862,0.12881881884079013,0.14592861555526232,0.13643128622250986,0.5808604102458031,POINT(45.24789205898041 -17.97721893101264)
341,-16.882667019338527,50.423231912907475,0.02618966166774417,0.02056888708555056,0.02716501646735491,0.02851699986118847,0.09917222318657659,POINT(50.423231912907475 -16.882667019338527)
342,-17.318729396042745,49.62549518828057,0.025794475469707073,0.03655339902086393,0.03027741334486736,0.01746130561973758,0.12513391775204294,POINT(49.62549518828057 -17.318729396042745)
343,-17.45123810339729,43.165161077723944,0.12287525006665706,0.16675035008455993,0.20704465336565234,0.11034575536306401,0.5971251376150696,POINT(43.165161077723944 -17.45123810339729)
344,-19.846864650849188,43.83363508621824,0.025384417186710233,0.02638390767227136,0.020367168174181677,0.03566340116903926,0.11965964646482985,POINT(43.83363508621824 -19.846864650849188)
345,-17.98174489648744,45.58809971014453,0.018791407843869023,0.024300004634098576,0.023423084430710877,0.02087785775869123,0.0748834069528351,POINT(45.58809971014453 -17.98174489648744)
346,-20.50547463680423,45.39142270264489,0.055495928969315364,0.0537334055772779,0.049748804073423414,0.03334913088361436,0.21150202764050252,POINT(45.39142270264489 -20.50547463680423)
347,-17.604007340644145,45.419120023456564,0.13143054477556204,0.10954941187081245,0.11993521184359061,0.12260727838693125,0.5364983605346613,POINT(45.419120023456564 -17.604007340644145)
348,-17.22298900705525,47.79600550545844,0.1376159490619887,0.1461913751569949,0.07662385775032775,0.11530284121543768,0.5034212215174495,POINT(47.79600550545844 -17.22298900705525)
349,-20.66929687377385,49.82989099120744,0.06250464714194777,0.06623560987068242,0.09350286603200601,0.04930476136967579,0.30955272491578123,POINT(49.82989099120744 -20.66929687377385)
350,-17.2680933092632,47.100597072217695,0.07526672778506911,0.06007814090152343,0.06735683210792076,0.12536576187386686,0.3397736736134513,POINT(47.100597072217695 -17.2680933092632)
351,-17.571767056905337,50.852572884266706,0.14468209546686825,0.12132454342478173,0.08405826219237336,0.12807657399246558,0.48886078265447414,POINT(50.852572884266706 -17.571767056905337)
352,-17.69814684427549,46.08454730887394,0.08375246615930892,0.05586106040795622,0.07292034432300872,0.04785191979064784,0.29445130735357805,POINT(46.08454730887394 -17.69814684427549)
353,-18.25687814712652,49.85851691349071,0.060719649304028366,0.05465668631045771,0.04994857440725478,0.04960285086132603,0.22181851905843356,POINT(49.85851691349071 -18.25687814712652)
354,-17.693806344541926,46.211234257338674,0.08279580983264437,0.09180698734558433,0.10139585469769642,0.09564593815175325,0.2972901903073525,POINT(46.211234257338674 -17.693806344541926)
355,-17.816570793644434,44.77931716614642,0.05823248731230433,0.05212943013358486,0.043527929697030635,0.07261753573914435,0.2166278616188871,POINT(44.77931716614642 -17.816570793644434)
356,-19.348411369436892,45.16701193323266,0.01785127862780449,0.015024210089945452,0.01706778167370165,0.01783050259603057,0.061518755418902,POINT(45.16701193323266 -19.348411369436892)
357,-19.83246899580036,43.2058455170909,0.142713948026561,0.14456673893788138,0.08840518602737306,0.13780739250039256,0.5412659347956603,POINT(43.2058455170909 -19.83246899580036)
358,-16.816010441055873,46.291285069886904,0.03397008593058305,0.031251161344728245,0.035496720406650244,0.01680467596146187,0.12409464045754331,POINT(46.291285069886904 -16.816010441055873)
359,-18.04831086922772,44.615131102920515,0.023763355585398015,0.016255546387151404,0.014369287349622381,0.01120026415925205,0.0874835289856498,POINT(44.615131102920515 -18.04831086922772)
360,-17.62151994233779,43.58438801849808,0.15758214556386316,0.13123902464377418,0.120485712299943,0.12228095813226701,0.5756407830477088,POINT(43.58438801849808 -17.62151994233779)
361,-17.250426769751343,50.42695617833129,0.12609733037654255,0.09607806111400223,0.08756970538184551,0.07088085893028569,0.4738059774614618,POINT(50.42695617833129 -17.250426769751343)
362,-18.31325444315717,44.2053715687366,0.11327556672833722,0.08800085880817173,0.06318194979322773,0.059639051626248996,0.4097695230327493,POINT(44.2053715687366 -18.31325444315717)
363,-19.840213194466227,50.41095419308101,0.1335952577995015,0.16900365108614027,0.16001128467180006,0.12832257464772212,0.582001619513217,POINT(50.41095419308101 -19.840213194466227)
364,-18.335952820484565,46.970608088132074,0.032920706879600053,0.041473457526694464,0.04732001804240976,0.04437915731287285,0.15518486682951085,POINT(46.970608088132074 -18.335952820484565)
365,-20.060787871977965,44.63298967256141,0.06880746592121197,0.1079222415660222,0.10437379477153524,0.06678915079593462,0.3369691946195286,POINT(44.63298967256141 -20.060787871977965)
366,-17.648562105732985,45.670102073333844,0.15319446482606894,0.1544752098583215,0.1764081193449488,0.19308706385977684,0.5887833844409563,POINT(45.670102073333844 -17.648562105732985)
367,-16.890489479436756,49.93938707970741,0.08674714556864914,0.09201800057867883,0.136806782375555,0.07384340679838683,0.4076280201056414,POINT(49.93938707970741 -16.890489479436756)
368,-16.78726870941426,44.260261993755904,0.06041608118686081,0.059845490245253756,0.06771452748573721,0.08961989193618544,0.24841353334900743,POINT(44.260261993755904 -16.78726870941426)
369,-17.733946097183633,48.43726494443034,0.03708128099262621,0.03576520414649275,0.05722293925099658,0.05006847177085035,0.17478791862620277,POINT(48.43726494443034 -17.733946097183633)
370,-17.50356750003753,44.66462457469329,0.05634929524322254,0.060873893844224536,0.06389499502703469,0.0709845674522746,0.20010780197392966,POINT(44.66462457469329 -17.50356750003753)
371,-18.619002308426346,47.61261947873363,0.049936504571716535,0.04424088098092899,0.05771153040181699,0.05566751060691541,0.18125497129708248,POINT(47.61261947873363 -18.619002308426346)
372,-20.400952650408982,49.88878690104305,0.12611737162674336,0.09572860803297999,0.12297849391568005,0.17623422133613523,0.4748105700398457,POINT(49.88878690104305 -20.400952650408982)
373,-20.248840314868783,49.97908463895182,0.11542650889530959,0.11283053649261673,0.09962429756146267,0.17315045033381288,0.5649373172383866,POINT(49.97908463895182 -20.248840314868783)
374,-17.318389530938198,49.34522859779903,0.110223964344309,0.12492710703832097,0.15842122747634663,0.15347139795853726,0.4979597847198892,POINT(49.34522859779903 -17.318389530938198)
375,-18.56347051756344,43.56499407929128,0.08901803276572626,0.08634417761644286,0.07199859903491879,0.09149945681592264,0.343652835075435,POINT(43.56499407929128 -18.56347051756344)
376,-19.276145931950744,44.94713027008261,0.12233912745113552,0.11514837569732422,0.12867978694214705,0.07026062701639868,0.42577576914805076,POINT(44.94713027008261 -19.276145931950744)
377,-18.783397059684916,43.51746972726119,0.05997296003158461,0.06327664947118185,0.08813655103507184,0.11131594419777069,0.2984721856750823,POINT(43.51746972726119 -18.783397059684916)
378,-18.033864945361614,43.478146875922405,0.022943813238776086,0.028185239101422902,0.018229662489300687,0.025200634317505334,0.09553973576884091,POINT(43.478146875922405 -18.033864945361614)
379,-18.786313891944104,46.71379261861318,0.11785535708839283,0.09154732043337396,0.09959955476778362,0.14459344486474823,0.45051992577661787,POINT(46.71379261861318 -18.786313891944104)
380,-17.4681761362994,45.65157366321755,0.0702565979040697,0.10130808846733794,0.0550294128122857,0.10911595469885937,0.3503668479139293,POINT(45.65157366321755 -17.4681761362994)
381,-18.503972144016835,45.00532616135537,0.04537362693528982,0.035308810756231976,0.033037917227512974,0.024883090731542348,0.15338911369253294,POINT(45.00532616135537 -18.503972144016835)
382,-17.577195913572286,48.136714677267406,0.060737132608551625,0.06850387292759372,0.047223608199581685,0.05007202338454113,0.21113836067452033,POINT(48.136714677267406 -17.577195913572286)
383,-17.29772319616079,48.536003813720285,0.12825091644394332,0.1172917045666827,0.10144960915439219,0.10138309764690868,0.4443597253935327,POINT(48.536003813720285 -17.29772319616079)
384,-17.977014153322866,48.31022617408241,0.08604747168560689,0.11509191164853803,0.09497205595903079,0.13897937414254194,0.42954616203821183,POINT(48.31022617408241 -17.977014153322866)
385,-17.756033441769436,44.13794084234459,0.02383080981632543,0.02275590209050338,0.025639607254794493,0.013002189546861099,0.092074758300954,POINT(44.13794084234459 -17.756033441769436)
386,-17.279525889019073,43.103078264276476,0.09344063218659693,0.09451696799607545,0.0987480024810777,0.10729120557510652,0.36479092095975346,POINT(43.103078264276476 -17.279525889019073)
387,-20.25142053010622,45.55005083407314,0.11140140269375182,0.1466282971783926,0.12252723987535018,0.07080416215424254,0.49079383982123104,POINT(45.55005083407314 -20.25142053010622)
388,-20.123860415806767,49.4128361929525,0.01699057534243149,0.02130771450771477,0.021220487684202358,0.023449094153421418,0.07278852037662835,POINT(49.4128361929525 -20.123860415806767)
389,-18.737029064956655,42.92018697373467,0.080446204251145,0.06498398355769583,0.07108970584090143,0.07697969793519181,0.32967067160730124,POINT(42.92018697373467 -18.737029064956655)
390,-18.29919232649703,50.71858942421939,0.01990028950791165,0.023724447393322984,0.02662790862535757,0.03356906777856157,0.08961624062058565,POINT(50.71858942421939 -18.29919232649703)
391,-19.72768567574336,47.941145624796896,0.14865577852946757,0.13399065743525554,0.15595700372265028,0.18080872918197358,0.5625434655523922,POINT(47.941145624796896 -19.72768567574336)
392,-17.647518419395425,43.72494511061567,0.025609641606306213,0.03198359672761903,0.024098092555084123,0.028476502154951382,0.1062682669170969,POINT(43.72494511061567 -17.647518419395425)
393,-18.60183368529556,50.57303603087196,0.08064012483542304,0.08465932511222368,0.0800696510974841,0.04856148951395642,0.36915084208283094,POINT(50.57303603087196 -18.60183368529556)
394,-18.236412427464206,50.32532484408014,0.015162997967080458,0.011564127144270294,0.013580461086061457,0.010692417004522293,0.053547387779158934,POINT(50.32532484408014 -18.236412427464206)
395,-17.017986051054194,48.37218577840651,0.128052506934261,0.13571472358407463,0.18394633271366523,0.19014540331256977,0.5667803772645906,POINT(48.37218577840651 -17.017986051054194)
396,-19.563045732212736,48.534476709162256,0.040418823284723286,0.03514967552724399,0.03556296356528875,0.02283961267029533,0.1442167939939153,POINT(48.534476709162256 -19.563045732212736)
397,-18.438218159294905,45.63616445562366,0.023224815332355292,0.02123901897605128,0.020208945503184365,0.02616911370339534,0.0851368477039898,POINT(45.63616445562366 -18.438218159294905)
398,-20.58393186474995,49.84139444921901,0.10118526747561389,0.12492097374796325,0.08299082931591797,0.14662587863667859,0.4686872234350214,POINT(49.84139444921901 -20.58393186474995)
399,-16.891388578857235,48.8663146539434,0.12059879882760699,0.07560074866286777,0.06583869893961618,0.07976252721086112,0.40789488750959807,POINT(48.8663146539434 -16.891388578857235)
400,-17.73384721628391,43.065795331670415,0.04191855408155646,0.05800713035850558,0.03729410482440709,0.036002805585359725,0.18655518289210732,POINT(43.065795331670415 -17.73384721628391)
401,-19.472459123401833,46.77824552323733,0.11397733743484995,0.1356272354363816,0.07587194530886131,0.11487009072527817,0.46526302695405963,POINT(46.77824552323733 -19.472459123401833)
402,-18.03371849357398,46.43632165101399,0.012133272019293482,0.018292122134449407,0.010461725666333905,0.015182679467645314,0.058823616102638275,POINT(46.43632165101399 -18.03371849357398)
403,-16.778401999369155,46.278550417887786,0.06342839438130642,0.08375944177377649,0.04171142606686325,0.07861793198919363,0.27021353745639565,POINT(46.278550417887786 -16.778401999369155)
404,-20.112404715233325,49.22757638999944,0.14836197233532158,0.18284607116971538,0.0929818299135978,0.13311038496115143,0.5795008831595881,POINT(49.22757638999944 -20.112404715233325)
405,-19.883821548844956,43.52814836492674,0.05070816744660855,0.05982778105792964,0.03738018390878176,0.05357919807330087,0.18568836293874863,POINT(43.52814836492674 -19.883821548844956)
